1,"t","Honey: Released February 29, 2008, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
1,"t","Honey:  Price by Color Class, United States, 2006-07"
1,"h","","","","","","",""
3,"h","","Honey","Yield","","","Average","Value"
3,"h","State","Producing","per","Production","Stocks","Price per","of"
3,"h","","Colonies 2/","Colony","","Dec 15 3/","Pound 4/","Production 5/"
3,"h","","","","","","",""
3,"u","","1,000","Pounds","1,000 Pounds","1,000 Pounds","Cents","1,000 Dollars"
3,"d","AL",11,56,616,209,141,869
3,"d","AZ",30,64,1920,902,118,2266
3,"d","AR",28,80,2240,717,95,2128
3,"d","CA",340,40,13600,3672,104,14144
3,"d","CO",33,51,1683,892,112,1885
3,"d","FL",160,71,11360,1363,99,11246
3,"d","GA",60,58,3480,522,114,3967
3,"d","HI",10,92,920,285,158,1454
3,"d","ID",92,41,3772,1848,108,4074
3,"d","IL",9,63,567,374,240,1361
3,"d","IN",7,51,357,100,139,496
3,"d","IA",26,81,2106,1221,126,2654
3,"d","KS",14,40,560,196,112,627
3,"d","KY",4,61,244,54,208,508
3,"d","LA",29,89,2581,413,108,2787
3,"d","ME",9,26,234,59,139,325
3,"d","MI",72,64,4608,2350,114,5253
3,"d","MN",130,68,8840,2564,99,8752
3,"d","MS",15,105,1575,189,90,1418
3,"d","MO",13,47,611,141,105,642
3,"d","MT",135,68,9180,2203,94,8629
3,"d","NE",45,49,2205,1477,98,2161
3,"d","NV",10,28,280,67,360,1008
3,"d","NJ",9,57,513,185,217,1113
3,"d","NM",6,59,354,138,136,481
3,"d","NY",56,57,3192,1947,142,4533
3,"d","NC",11,45,495,69,225,1114
3,"d","ND",420,74,31080,9013,92,28594
3,"d","OH",14,61,854,376,175,1495
3,"d","OR",44,43,1892,1041,121,2289
3,"d","PA",25,42,1050,326,163,1712
3,"d","SD",255,52,13260,10608,93,12332
3,"d","TN",7,65,455,114,195,887
3,"d","TX",105,82,8610,1550,95,8180
3,"d","UT",25,39,975,224,112,1092
3,"d","VT",5,64,320,96,126,403
3,"d","VA",6,46,276,63,235,649
3,"d","WA",46,44,2024,648,125,2530
3,"d","WV",5,48,240,79,196,470
3,"d","WI",60,84,5040,3024,115,5796
3,"d","WY",43,80,3440,894,103,3543
3,"d","",,,,,,
3,"d","Oth",,,,,,
3,"d"," Sts 6/ 7/",18,49,873,271,253,2209
3,"d","",,,,,,
3,"d","US 7/ 8/",2442,60.8,148482,52484,103.2,153233
3,"c",""
3,"f","1/  For producers with 5 or more colonies.  Colonies which produced honey in more than one State were counted in each State."
3,"f","2/  Honey producing colonies are the maximum number of colonies from which honey was taken during the year.  It is possible to take honey from colonies which did not survive the entire year."
3,"f","3/  Stocks held by producers."
3,"f","4/  Average price per pound based on expanded sales."
3,"f","5/  Value of production is equal to production multiplied by average price per pound."
3,"f","6/  CT, DE, MD, MA, NH, OK, RI, and SC not published separately to avoid disclosing data for individual operations."
3,"f","7/  Due to rounding, total colonies multiplied by total yield may not exactly equal production."
3,"f","8/  Summation of States will not equal U.S. level value of production."
4,"t","Honey: Released February 29, 2008, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
4,"t","Reliability of Honey Estimates 1/"
4,"h","","","","","","","","",""
4,"h","","","","","Difference Between","Difference Between","Difference Between","Number of Years","Number of Years"
4,"h","","Root","90 Percent","90 Percent","First and Latest","First and Latest","First and Latest","",""
4,"h","","Mean","Confidence","Confidence","Estimates","Estimates","Estimates","First","First"
4,"h","Item","Square","Level","Level","","","","Above","Below"
4,"h","","Error","","","Average","Smallest","Largest","Latest","Latest"
4,"h","","","","","","","","",""
4,"u","","Percent","Percent","1,000","1,000","1,000","1,000","Number","Number"
4,"d","Honey",,,,,,,,
4,"d","Producing",1.1,2.0,48,21,0,52,2,7
4,"d","Colonies",,,,,,,,
4,"d","",,,,,,,,
4,"d","Honey",,,,,,,,
4,"d","Production",0.8,1.4,2223,915,0,4143,2,7
4,"c",""
4,"f","1/ Based on data for the past 10 years."
