1,"t","Honey: Released March 20, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
1,"t","Honey Price by Color Class – United States: 2013 and 2014"
1,"h","","","","","","",""
1,"h","","Price","Price","Price","Price","Price","Price"
1,"h","","","","","","",""
1,"h","Color class","Co-op and private","Co-op and private","Retail","Retail","All","All"
1,"h","","","","","","",""
1,"h","","2013","2014","2013","2014","2013","2014"
1,"h","","","","","","",""
1,"u","","(cents per pound)","(cents per pound)","(cents per pound)","(cents per pound)","(cents per pound)","(cents per pound)"
1,"d","Water white, extra white, white",210.9,204.0,340.9,327.1,212.9,205.6
1,"d","",,,,,,
1,"d","Extra light amber",204.0,208.4,330.6,381.8,209.0,215.8
1,"d","",,,,,,
1,"d","Light amber, amber, dark amber",197.3,207.7,405.1,423.4,219.2,232.3
1,"d","",,,,,,
1,"d","All other honey, area specialties",222.4,251.6,492.5,525.2,248.9,305.2
1,"d","",,,,,,
1,"d","All honey",205.8,206.4,382.4,406.6,214.1,216.1
1,"c",""
2,"t","Honey: Released March 20, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
2,"t","Number of Colonies, Yield, Production, Stocks, Price, and Value – States and United States: 2013"
2,"t","[Producers with 5 or more colonies. Colonies which produced honey in more than one State were counted in each State]"
2,"h","","","","","","",""
2,"h","","Honey","Yield","","","Average","Value"
2,"h","State","producing","per","Production","Stocks","price per","of"
2,"h","","colonies 1/","colony","","December 15 2/","pound 3/","production 4/"
2,"h","","","","","","",""
2,"u","","(1,000)","(pounds)","(1,000 pounds)","(1,000 pounds)","(cents)","(1,000 dollars)"
2,"d","Alabama",7,52,364,55,285,1037
2,"d","Arizona",29,36,1044,251,196,2046
2,"d","Arkansas",22,60,1320,66,202,2666
2,"d","California",330,33,10890,2505,211,22978
2,"d","Colorado",26,43,1118,324,210,2348
2,"d","Florida",220,61,13420,1074,203,27243
2,"d","Georgia",67,50,3350,637,226,7571
2,"d","Hawaii",13,83,1079,65,197,2126
2,"d","Idaho",83,32,2656,1036,202,5365
2,"d","Illinois",7,48,336,101,419,1408
2,"d","",,,,,,
2,"d","Indiana",6,47,282,82,277,781
2,"d","Iowa",39,48,1872,1217,245,4586
2,"d","Kansas",6,46,276,39,250,690
2,"d","Kentucky",3,41,123,17,325,400
2,"d","Louisiana",50,98,4900,490,189,9261
2,"d","Maine",7,43,301,27,314,945
2,"d","Michigan",85,55,4675,982,216,10098
2,"d","Minnesota",130,58,7540,1282,199,15005
2,"d","Mississippi",17,116,1972,39,186,3668
2,"d","Missouri",10,47,470,85,262,1231
2,"d","",,,,,,
2,"d","Montana",159,94,14946,5231,209,31237
2,"d","Nebraska",46,60,2760,1628,207,5713
2,"d","New Jersey",11,44,484,34,419,2028
2,"d","New York",55,48,2640,1030,212,5597
2,"d","North Carolina",10,38,380,84,367,1395
2,"d","North Dakota",480,69,33120,6955,204,67565
2,"d","Ohio",17,45,765,390,329,2517
2,"d","Oregon",62,35,2170,456,239,5186
2,"d","Pennsylvania",13,45,585,257,303,1773
2,"d","South Dakota",265,56,14840,6381,207,30719
2,"d","",,,,,,
2,"d","Tennessee",7,45,315,63,355,1118
2,"d","Texas",106,59,6254,1689,210,13133
2,"d","Utah",30,34,1020,92,209,2132
2,"d","Vermont",3,51,153,46,389,595
2,"d","Virginia",5,35,175,42,450,788
2,"d","Washington",69,39,2691,1023,230,6189
2,"d","West Virginia",6,46,276,83,366,1010
2,"d","Wisconsin",59,60,3540,1558,238,8425
2,"d","Wyoming",47,66,3102,558,211,6545
2,"d","",,,,,,
2,"d","Other States 5/ 6/",33,39,1295,186,383,4960
2,"d","",,,,,,
2,"d","United States 6/ 7/",2640,56.6,149499,38160,214.1,320077
2,"c",""
2,"f","1/ Honey producing colonies are the maximum number of colonies from which honey was taken during the year. It is possible to take honey from colonies which did not survive the entire year."
2,"f","2/ Stocks held by producers."
2,"f","3/ Average price per pound based on expanded sales."
2,"f","4/ Value of production is equal to production multiplied by average price per pound."
2,"f","5/ Alaska, Connecticut, Delaware, Maryland, Massachusetts, Nevada, New Hampshire, New Mexico, Oklahoma, Rhode Island, and South Carolina not published separately to avoid disclosing data for individual operations."
2,"f","6/ Due to rounding, total colonies multiplied by total yield may not exactly equal production."
2,"f","7/ United States value of production will not equal summation of States."
3,"t","Honey: Released March 20, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
3,"t","Number of Colonies, Yield, Production, Stocks, Price, and Value – States and United States: 2014"
3,"t","[Producers with 5 or more colonies. Colonies which produced honey in more than one State were counted in each State]"
3,"h","","","","","","",""
3,"h","","Honey","Yield","","","Average","Value"
3,"h","State","producing","per","Production","Stocks","price per","of"
3,"h","","colonies 1/","colony","","December 15 2/","pound 3/","production 4/"
3,"h","","","","","","",""
3,"u","","(1,000)","(pounds)","(1,000 pounds)","(1,000 pounds)","(cents)","(1,000 dollars)"
3,"d","Alabama",7,53,371,26,340,1261
3,"d","Arizona",26,39,1014,193,202,2048
3,"d","Arkansas",21,65,1365,137,200,2730
3,"d","California",320,39,12480,2995,203,25334
3,"d","Colorado",27,37,999,200,200,1998
3,"d","Florida",245,60,14700,1029,208,30576
3,"d","Georgia",73,62,4526,362,219,9912
3,"d","Hawaii",15,93,1395,140,228,3181
3,"d","Idaho",100,34,3400,850,203,6902
3,"d","Illinois",8,49,392,94,441,1729
3,"d","",,,,,,
3,"d","Indiana",5,62,310,115,324,1004
3,"d","Iowa",35,43,1505,933,251,3778
3,"d","Kansas",7,75,525,84,233,1223
3,"d","Kentucky",5,47,235,56,393,924
3,"d","Louisiana",48,84,4032,524,226,9112
3,"d","Maine",8,47,376,41,536,2015
3,"d","Michigan",91,63,5733,1835,250,14333
3,"d","Minnesota",132,60,7920,1426,206,16315
3,"d","Mississippi",20,112,2240,45,201,4502
3,"d","Missouri",12,47,564,96,357,2013
3,"d","",,,,,,
3,"d","Montana",162,88,14256,5132,205,29225
3,"d","Nebraska",50,75,3750,1688,210,7875
3,"d","New Jersey",12,30,360,119,298,1073
3,"d","New York",60,55,3300,1518,272,8976
3,"d","North Carolina",12,43,516,88,347,1791
3,"d","North Dakota",490,86,42140,9271,200,84280
3,"d","Ohio",15,61,915,256,352,3221
3,"d","Oregon",71,40,2840,767,219,6220
3,"d","Pennsylvania",17,46,782,203,275,2151
3,"d","South Carolina",9,54,486,19,383,1861
3,"d","",,,,,,
3,"d","South Dakota",280,87,24360,5846,209,50912
3,"d","Tennessee",7,63,441,88,323,1424
3,"d","Texas",116,78,9048,2081,223,20177
3,"d","Utah",29,28,812,130,213,1730
3,"d","Vermont",3,58,174,61,503,875
3,"d","Virginia",6,41,246,57,507,1247
3,"d","Washington",68,44,2992,1167,248,7420
3,"d","West Virginia",6,31,186,33,404,751
3,"d","Wisconsin",53,54,2862,1030,232,6640
3,"d","Wyoming",38,61,2318,255,206,4775
3,"d","",,,,,,
3,"d","Other States 5/ 6/",31,45,1404,202,358,5026
3,"d","",,,,,,
3,"d","United States 6/ 7/",2740,65.1,178270,41192,216.1,385241
3,"c",""
3,"f","1/ Honey producing colonies are the maximum number of colonies from which honey was taken during the year. It is possible to take honey from colonies which did not survive the entire year."
3,"f","2/ Stocks held by producers."
3,"f","3/ Average price per pound based on expanded sales."
3,"f","4/ Value of production is equal to production multiplied by average price per pound."
3,"f","5/ Alaska, Connecticut, Delaware, Maryland, Massachusetts, Nevada, New Hampshire, New Mexico, Oklahoma, and Rhode Island not published separately to avoid disclosing data for individual operations."
3,"f","6/ Due to rounding, total colonies multiplied by total yield may not exactly equal production."
3,"f","7/ United States value of production will not equal summation of States."
4,"t","Honey: Released March 20, 2015, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
4,"t","Reliability of Honey Estimates"
4,"t","[Based on data for the past 10 years]"
4,"h","","","","","","","",""
4,"h","","Root mean","90 percent","Difference between first and latest estimate","Difference between first and latest estimate","Difference between first and latest estimate","Difference between first and latest estimate","Difference between first and latest estimate"
4,"h","","square error","confidence","","","","",""
4,"h","","","level","","","","",""
4,"h","Item","","","","","","Years","Years"
4,"h","","","","","","","",""
4,"h","","","","Average","Smallest","Largest","Below latest","Above latest"
4,"h","","","","","","","",""
4,"u","","(percent)","(percent)","(1,000)","(1,000)","(1,000)","(number)","(number)"
4,"d","Honey producing colonies",1.3,2.4,18,-,85,5,3
4,"d","",,,,,,,
4,"d","Honey production",1.3,2.4,1095,-,4796,4,4
4,"c",""
4,"f","-  Represents zero."
